original_address,lat,lon,formatted,housenumber,name,street,suburb,postcode,county,district,city,state,confidence_street_level,country,country_code,confidence,confidence_city_level,attribution,attribution_license,attribution_url
"3945 Eidanger",59.1171797,9.7169503,"Eidanger, Porsgrunn",,Eidanger,,Eidanger,3944,Telemark,,Porsgrunn,,,Norway,no,0.3,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4007 Stavanger",58.978842209,5.714359643,"4007 Stavanger",,,,,4007,Rogaland,Eiganes og Våland,Stavanger,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4230 Sand",59.4840165,6.2508666,"Sand (Sand)",,Sand,,,,Rogaland,,Sand,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4280 Skudeneshavn",59.1497472,5.2581715,"4280 Skudeneshavn",,Skudeneshavn,,,4280,Rogaland,,Skudeneshavn,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4300 Sandnes",58.983132049999995,6.394641047340787,"Sandnes",,,,,,Rogaland,,Sandnes,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4340 Bryne",58.735525,5.6478183,"4340 Bryne",,Bryne,,,4340,Rogaland,,Bryne,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4400 Flekkefjord",58.2972667,6.6604201,"4400 Flekkefjord",,Flekkefjord,,,4400,Agder,,Flekkefjord,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4432 Hidra",58.232628000000005,6.533550166666666,"Hidra kirke, Reinferdalsveien, 4432 Kirkehavn",,Hidra kirke,Reinferdalsveien,Vestre Fidje,4432,Agder,Festevoll,Kirkehavn,Agder,,Norway,no,0.45,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4440 Tonstad",58.6645543,6.7160736,"4440 Tonstad (Tonstad)",,Tonstad,,,4440,Agder,,Tonstad,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4443 Tjørholm",58.931034464782606,6.8970674353381645,"4443 Sirdal",,Sirdal,,,4443,Agder,,Sirdal,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4448 Gyland",58.3619144,6.1563079,"Gyland (Gyland)",,Gyland,,,,Rogaland,,Gyland,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4462 Hovsherad",58.5254921,6.496636,"4462 Eik (Eik)",,Eik,,,4462,Rogaland,,Eik,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4484 Øye, Leirvik",59.775409,5.495121,"Stord (Leirvik), Vestland",,,,,,,Stord,Leirvik,Vestland,,Norway,no,0.25,1,,,https://www.whosonfirst.org/docs/licenses/
"4500 Mandal",58.0268181,7.4534802,"4514 Mandal",,Mandal,,,4514,Agder,,Mandal,,,Norway,no,0.3,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4600 Kristiansand",58.085627599999995,7.93185802875815,"Kristiansand",,,,,,Agder,,Kristiansand,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4640 Søgne",58.0953248,7.7893494,"4640 Søgne (Søgne)",,Søgne,,,4640,Agder,,Søgne,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4660 Evje",58.5862731,7.8049338,"Evje (Evje)",,Evje,,,,Agder,,Evje,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4692 Rystad",68.2773793,14.31649,"8313 Rystad (Rystad)",,Rystad,,,8313,Nordland,,Rystad,,,Norway,no,0.7647058823529411,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4700 Vennesla",58.2693934,7.9724792,"4700 Vennesla",,Vennesla,,,4700,Agder,,Vennesla,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4800 Arendal",63.678837,11.0488082,"Arendal, Levanger",,Arendal,,Arendal,7624,Trøndelag,,Levanger,,,Norway,no,0.7777777777777778,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4860 Treungen i Nissedal",59.053286,8.535658,"Nissedal, Vestfold og Telemark",,,,,,,,Nissedal,Vestfold og Telemark,,Norway,no,0.25,1,,,https://www.whosonfirst.org/docs/licenses/
"4883 Bjorbekk",59.168925,9.3724278,"Bjørbekk (Bjørbekk)",,Bjørbekk,,,,Telemark,,Bjørbekk,,,Norway,no,0.7894736842105263,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4930 Vegårdshei",61.167717,12.167398,"Trysilvegen 4930, 2429 Trysil",4930,,Trysilvegen,,2429,,,Trysil,Innlandet,,Norway,no,0,,© OpenAddresses contributors,BSD-3-Clause License,
"5000 Bergen, Nordnes",60.405094399999996,5.291811952996156,"Nordnes, Bergenhus, Bergen",,Nordnes,,,,Vestland,Bergenhus,Bergen,,,Norway,no,0.25,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5000 Bergen",60.3943055,5.3259192,"Bergen",,,,,,Vestland,,Bergen,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5030 Landås",58.4919008,7.8404775,"Landås (Landås)",,Landås,,,,Agder,,Landås,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5032 Minde, Bergen",60.3617475,5.3478909,"Minde allé, 5067 Bergen",,Minde allé,Minde allé,Minde,5067,Vestland,Årstad,Bergen,,0.9,Norway,no,0.45,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5032 Minde",60.3571005,5.342292255514856,"Minde, Bergen",,Minde,,Minde,,Vestland,Årstad,Bergen,,,Norway,no,0.75,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5033 Fyllingsdalen",60.34700960000001,5.292641508213948,"Fyllingsdalen, Bergen",,,,,,Vestland,Fyllingsdalen,Bergen,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5037 Solheimsvik",59.52483,6.59344,"Solheimsvik, Suldal, Rogaland",,Solheimsvik,,,,,,Suldal,Rogaland,,Norway,no,1,1,,CC BY 4.0,https://www.geonames.org/datasources/
"5042 Fjøsanger",60.3478676,5.333760780689909,"Fjøsanger landskapsvernområde, Bønes, Bergen",,Fjøsanger landskapsvernområde,,Bønes,,Vestland,Fyllingsdalen,Bergen,,,Norway,no,0.7200000000000001,0.9,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5068 Flesland",60.2932079,5.2113211,"Flesland, Bergen",,Flesland,,Flesland,5258,Vestland,Ytrebygda,Bergen,,,Norway,no,0.7894736842105263,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5070 Bergen",60.3943055,5.3259192,"Bergen",,,,,,Vestland,,Bergen,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5071 Loddefjord",60.361483,5.2331114,"Loddefjord, 5171 Bergen",,Loddefjord,,Loddefjord,5171,Vestland,Laksevåg,Bergen,,,Norway,no,0,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5078 Haakonsvern",60.337002,5.2257352,"Haakonsvern, 5173 Bergen",,Haakonsvern,Haakonsvern,Mathopen,5173,Vestland,Laksevåg,Bergen,,,Norway,no,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5084 Tertnes",60.4579546,5.2826388,"Tertnes, Åsane, Bergen",,Tertnes,,,5114,Vestland,Åsane,Bergen,,,Norway,no,0.7777777777777778,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5088 Mjølkeråen",60.4884976,5.2609353,"5136 Mjølkeråen (Bergen)",,Mjølkeråen,,,5136,Vestland,,Bergen,,,Norway,no,0.8095238095238095,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5090 Nyborg",64.0434361,13.9867249,"Nyborg (Nyborg)",,Nyborg,,,,Trøndelag,,Nyborg,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5170 Modalen",60.8172485,5.8234115,"Modalen, Mo",,Modalen,Modalen,,,Vestland,,Mo,,,Norway,no,0,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5280 Dalekvam",60.589817,5.819283,"Extra Dalekvam, Konsul Jebsensgata, Dale",,Extra Dalekvam,Konsul Jebsensgata,,,Vestland,Vaksdal,Dale,Vestland,,Norway,no,0.6394736842105264,0.9,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5400 Stord, Børtveit",59.82502055,5.488370639966453,"Stord",,,,,,Vestland,,Stord,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5400 Stord, Haga",59.7809398,5.5005712,"5417 Leirvik",,Leirvik,,,5417,Vestland,,Leirvik,,,Norway,no,0.3,0.3,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5400 Stord, Horneland",59.82502055,5.488370639966453,"Stord",,,,,,Vestland,,Stord,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5400 Stord",59.82502055,5.488370639966453,"Stord",,,,,,Vestland,,Stord,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5400 Stord, Samfunnshuset",59.7809398,5.5005712,"5417 Leirvik",,Leirvik,,,5417,Vestland,,Leirvik,,,Norway,no,0.3,0.3,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5400 Stord, Skotteberg",59.82502055,5.488370639966453,"Stord",,,,,,Vestland,,Stord,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5414 Rommetveit",59.8170675,5.5229963,"5414 Rommetveit (Rommetveit)",,Rommetveit,,,5414,Vestland,,Rommetveit,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5419 Fitjar",59.90274745,5.298614699704089,"5419 Fitjar",,,,,5419,Vestland,,Fitjar,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5450 Hamnvik",68.7793102,17.1714669,"9454 Hamnvik (Hamnvik)",,Hamnvik,,,9454,Troms,,Hamnvik,,,Norway,no,0.7777777777777778,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5462 Herøysund",59.9234537,5.798846,"5462 Herøysund (Herøysund)",,Herøysund,,,5462,Vestland,,Herøysund,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5614 Ålvik",60.4312911,6.4324249,"5614 Ålvik (Ålvik)",,Ålvik,,,5614,Vestland,,Ålvik,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5640 Eikelandsosen",60.2407343,5.7450954,"5640 Eikelandsosen (Eikelandsosen)",,Eikelandsosen,,,5640,Vestland,,Eikelandsosen,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5685 Uggdalseidet",59.9974011,5.4944109,"5685 Uggdalseidet (Uggdalseidet)",,Uggdalseidet,,,5685,Vestland,,Uggdalseidet,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5700 Voss",60.624539114,6.429820123,"5700 Voss",,,,,5700,Vestland,,Voss,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5730 Ulvik i Hardanger",60.56799134982699,6.928349656978086,"5730 Ulvik",,Ulvik,,,5730,Vestland,,Ulvik,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5750 Odda",60.0679248,6.5469316,"5750 Odda",,Odda,,,5750,Vestland,,Odda,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5770 Tyssedal",60.1163142,6.5590922,"5770 Tyssedal (Tyssedal)",,Tyssedal,,,5770,Vestland,,Tyssedal,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5823 Marifjøra",61.3812697,7.3062517,"Marifjøra, Luster",,Marifjøra,,Marifjøra,6868,Vestland,,Luster,,,Norway,no,0.8,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5850 Balestrand",61.205387,6.529418,"Sogndal (Balestrand), Vestland",,,,,,,Sogndal,Balestrand,Vestland,,Norway,no,1,1,,,https://www.whosonfirst.org/docs/licenses/
"5960 Dalsøyra",60.9333004,5.1358678,"5960 Dalsøyra (Dalsøyra)",,Dalsøyra,,,5960,Vestland,,Dalsøyra,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6010 Ålesund",62.4553046982548,6.36096632591623,"6010 Ålesund",,Ålesund,,,6010,Møre og Romsdal,,Ålesund,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6142 Eidså",62.1146617,5.671998,"6142 Eidså (Eidså)",,Eidså,,,6142,Møre og Romsdal,,Eidså,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6170 Bjugn",62.296823719736835,6.11804864981203,"6170 Ørsta",,Ørsta,,,6170,Møre og Romsdal,,Ørsta,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6480 Batnfjordsøra",62.8933784,7.679776,"6631 Batnfjordsøra (Batnfjordsøra)",,Batnfjordsøra,,,6631,Møre og Romsdal,,Batnfjordsøra,,,Norway,no,0.8333333333333334,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6500 Kristaiansund N.",,,,,,,,,,,,,,,,,,,,
"6500 Kristiansund N",63.216819400000006,7.545258996501891,"Kristiansund",,,,,,Møre og Romsdal,,Kristiansund,,,Norway,no,0.9,0.9,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6500 Kristiansund",63.216819400000006,7.545258996501891,"Kristiansund",,,,,,Møre og Romsdal,,Kristiansund,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6533",63.058805440140844,7.4777670075704235,"6533 Averøy",,Averøy,,,6533,Møre og Romsdal,,Averøy,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6570 Edøy",63.33398,8.06572,"Edøy, Nordigarden, Straumen, Møre and Romsdal",,Edøy,,Nordigarden,,,,Straumen,Møre and Romsdal,,Norway,no,0.7333333333333334,1,,CC BY 4.0,https://www.geonames.org/datasources/
"6600 Sunndalsøra",62.6751972,8.5632934,"6600 Sunndalsøra",,Sunndalsøra,,,6600,Møre og Romsdal,,Sunndalsøra,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6631 Batnfjordsøra",62.8933784,7.679776,"6631 Batnfjordsøra (Batnfjordsøra)",,Batnfjordsøra,,,6631,Møre og Romsdal,,Batnfjordsøra,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6766 Kjølsdalen",61.9241971,5.6308783,"6776 Kjølsdalen (Kjølsdalen)",,Kjølsdalen,,,6776,Vestland,,Kjølsdalen,,,Norway,no,0.3,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6863 Rygg",64.48498,11.87189,"Overhalla (Rygg), Trøndelag",,,,,,,Overhalla,Rygg,Trøndelag,,Norway,no,0.7333333333333334,1,,,https://www.whosonfirst.org/docs/licenses/
"6865 Breim",61.754839,6.398806,"Gloppen (Breim), Vestland",,,,,,,Gloppen,Breim,Vestland,,Norway,no,0.75,1,,,https://www.whosonfirst.org/docs/licenses/
"6965 Svanøybukt",61.497692,5.1288451,"6914 Svanøybukt (Svanøybukt)",,Svanøybukt,,,6914,Vestland,,Svanøybukt,,,Norway,no,0.3,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7000 Trondheim",63.4304475,10.3952118,"Trondheim",,,,,,Trøndelag,,Trondheim,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7030 Trondheim",63.42055597,10.397166306,"7030 Trondheim",,,,Midtbyen,7030,Trøndelag,,Trondheim,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7084 Melhus",63.18143325,10.30813448748398,"Melhus",,,,,,Trøndelag,,Melhus,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7087 Gimse, Melhus",63.289162,10.271596,"Melhus (Melhus), Trøndelag",,,,,,,Melhus,Melhus,Trøndelag,,Norway,no,0.25,1,,,https://www.whosonfirst.org/docs/licenses/
"7094 Lundamo",63.1520254,10.2852658,"Lundamo (Lundamo)",,Lundamo,,,,Trøndelag,,Lundamo,,,Norway,no,0.7777777777777778,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7095 Lier",59.84531345,10.211552530640098,"Lier",,,,,,Buskerud,,Lier,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7125 Vanvikan",63.5535227,10.2211768,"7125 Vanvikan (Vanvikan)",,Vanvikan,,,7125,Trøndelag,,Vanvikan,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7200 Kyrksæterøra",63.2907955,9.0888635,"7200 Kyrksæterøra (Kyrksæterøra)",,Kyrksæterøra,,,7200,Trøndelag,,Kyrksæterøra,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7300 Orkanger",63.304819,9.8496676,"7300 Orkanger",,Orkanger,,,7300,Trøndelag,,Orkanger,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7340 Oppdal",62.61592243,9.601060876,"7340 Oppdal",,,,,7340,Trøndelag,,Oppdal,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7350 Buvika",63.3084804,10.1738766,"7350 Buvika (Buvika)",,Buvika,,,7350,Trøndelag,,Buvika,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7392 Stamman",62.846729528301886,9.851397726415096,"7392 Rennebu",,Rennebu,,,7392,Trøndelag,,Rennebu,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7490 Rognes",63.0076274,10.4522657,"7295 Rognes (Rognes)",,Rognes,,,7295,Trøndelag,,Rognes,,,Norway,no,0.7647058823529411,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7500 Rørvik",63.46931066651163,10.927902957364342,"7500 Stjørdal",,Stjørdal,,,7500,Trøndelag,,Stjørdal,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7500 Stjørdal",63.4683597,10.9239498,"7500 Stjørdal",,Stjørdal,,,7500,Trøndelag,,Stjørdal,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7525 Flornes",63.4579875,11.3529227,"7525 Flornes (Flornes)",,Flornes,,,7525,Trøndelag,,Flornes,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7530 Meråker",63.427490956,11.788060348,"7530 Meråker",,,,,7530,Trøndelag,,Meråker,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7562 Hundhamaren",63.43662982818086,10.598972237329127,"7562 Malvik",,Malvik,,,7562,Trøndelag,,Malvik,,,Norway,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
